sales_key,date_key,customer_key,product_key,store_key,quantity,discount,sales_amount,profit
18676,20220314,779,6,2,2,0.0,1128.0,161.1
18677,20230727,908,8,1,4,0.15,833.0,142.95
18678,20240307,333,20,2,1,0.15,798.15,155.59
18679,20250628,339,19,2,1,0.0,1491.0,238.18
18680,20240606,836,13,1,5,0.1,5269.5,1015.98
18681,20231125,425,19,2,1,0.15,1267.35,228.85
18682,20230118,546,19,3,5,0.0,7455.0,2178.17
18683,20220209,75,21,3,4,0.15,1900.6,462.17
18684,20220128,542,5,2,1,0.0,559.0,125.43
18685,20230807,253,11,1,3,0.05,3095.1,781.83
18686,20241031,357,25,1,2,0.15,39.1,7.88
18687,20230110,294,27,2,4,0.15,863.6,170.45
18688,20251023,223,1,3,2,0.1,1665.0,244.15
18689,20240823,443,30,3,5,0.1,166.5,24.29
18690,20240113,349,9,2,2,0.15,748.0,89.58
18691,20231123,419,30,3,2,0.1,66.6,16.83
18692,20230103,549,7,1,2,0.15,1268.2,231.05
18693,20220531,123,3,2,2,0.05,1729.0,264.36
18694,20230828,873,22,2,5,0.05,2679.0,329.03
18695,20250130,24,15,1,4,0.0,4528.0,1202.4
18696,20250107,297,20,3,5,0.1,4225.5,803.35
18697,20240617,32,16,3,4,0.05,5673.4,681.88
18698,20221231,507,27,2,2,0.05,482.6,107.54
18699,20230927,191,23,2,5,0.15,4704.75,1310.46
18700,20230325,94,13,3,1,0.05,1112.45,139.2
18701,20240610,987,5,3,2,0.0,1118.0,175.31
18702,20250511,22,7,2,4,0.05,2834.8,348.0
18703,20240520,722,21,2,1,0.15,475.15,103.48
18704,20240320,476,24,1,3,0.1,2300.4,413.52
18705,20241017,405,4,2,3,0.0,2352.0,305.28
18706,20230627,874,27,1,3,0.0,762.0,203.56
18707,20220624,948,6,2,1,0.0,564.0,57.7
18708,20220424,864,10,2,3,0.05,3485.55,456.4
18709,20231112,97,14,3,3,0.15,3366.0,403.2
18710,20251227,640,28,2,3,0.05,2525.1,344.76
18711,20251228,133,23,1,2,0.1,1992.6,367.35
18712,20230207,598,3,3,3,0.1,2457.0,433.46
18713,20221221,167,29,1,3,0.0,2556.0,501.71
18714,20240504,129,22,1,2,0.1,1015.2,234.3
18715,20240429,320,16,1,1,0.0,1493.0,258.9
18716,20230806,53,26,2,2,0.1,495.0,130.85
18717,20250215,409,27,1,5,0.05,1206.5,148.73
18718,20230522,905,4,1,2,0.1,1411.2,176.44
18719,20251115,511,14,1,1,0.1,1188.0,235.0
18720,20240614,893,24,2,4,0.1,3067.2,796.96
18721,20250516,545,26,2,3,0.1,742.5,101.25
18722,20241211,131,19,1,1,0.1,1341.9,312.77
18723,20250918,260,12,3,1,0.0,959.0,166.41
18724,20230804,881,2,3,5,0.05,1676.75,364.68
18725,20220303,785,9,3,3,0.15,1122.0,249.0
18726,20241010,959,24,2,1,0.15,724.2,124.28
18727,20221223,274,30,1,5,0.0,185.0,41.81
18728,20230823,868,18,3,2,0.1,786.6,116.17
18729,20230825,259,1,1,5,0.05,4393.75,663.32
18730,20231126,53,30,1,5,0.1,166.5,25.14
18731,20241108,464,29,3,2,0.0,1704.0,480.11
18732,20230829,125,14,1,4,0.05,5016.0,1496.55
18733,20240825,376,3,1,2,0.15,1547.0,439.32
18734,20251026,750,30,3,3,0.1,99.9,23.8
18735,20231002,88,18,3,5,0.15,1857.25,292.27
18736,20241129,617,4,3,1,0.0,784.0,188.49
18737,20241011,824,20,1,1,0.05,892.05,150.52
18738,20221222,408,13,1,4,0.05,4449.8,976.18
18739,20230407,892,21,3,5,0.15,2375.75,397.29
18740,20240223,57,29,1,3,0.0,2556.0,641.46
18741,20231206,361,14,2,3,0.05,3762.0,949.07
18742,20220502,11,27,2,2,0.1,457.2,113.05
18743,20240512,552,1,2,3,0.15,2358.75,362.79
18744,20220413,9,24,3,1,0.0,852.0,118.63
18745,20221222,734,15,2,2,0.0,2264.0,542.99
18746,20230302,23,14,1,1,0.0,1320.0,372.85
18747,20230718,152,17,1,2,0.0,1646.0,199.28
18748,20250817,463,9,3,2,0.15,748.0,193.99
18749,20240514,289,25,2,2,0.15,39.1,8.52
18750,20230409,176,12,3,1,0.15,815.15,121.27
18751,20240711,982,14,1,2,0.05,2508.0,524.52
18752,20220813,47,18,3,4,0.1,1573.2,439.13
18753,20230820,765,8,1,2,0.05,465.5,108.31
18754,20241216,440,10,2,3,0.15,3118.65,663.84
18755,20250421,974,25,3,4,0.0,92.0,20.53
18756,20220116,474,9,3,5,0.1,1980.0,505.88
18757,20250228,75,15,3,3,0.0,3396.0,355.49
18758,20241013,463,10,2,2,0.05,2323.7,372.24
18759,20251223,839,26,1,4,0.1,990.0,169.22
18760,20230302,768,17,3,5,0.0,4115.0,761.22
18761,20220119,513,23,1,3,0.1,2988.9,843.05
18762,20230502,395,25,3,5,0.0,115.0,34.43
18763,20240121,580,3,2,2,0.0,1820.0,510.88
18764,20230907,262,7,2,1,0.0,746.0,181.71
18765,20251216,485,15,1,2,0.05,2150.8,289.72
18766,20240813,402,30,2,2,0.05,70.3,11.81
18767,20220429,188,25,1,5,0.15,97.75,19.94
18768,20221225,103,15,3,1,0.1,1018.8,257.45
18769,20240629,358,18,2,4,0.05,1660.6,269.37
18770,20251010,848,21,2,1,0.0,559.0,103.42
18771,20240829,755,25,2,5,0.0,115.0,20.81
18772,20231003,63,12,3,4,0.15,3260.6,709.58
18773,20220128,537,16,3,4,0.15,5076.2,656.97
18774,20220324,822,13,3,5,0.1,5269.5,1194.73
18775,20221230,993,10,2,3,0.15,3118.65,697.75
18776,20220928,327,17,3,2,0.1,1481.4,228.74
18777,20241107,521,29,3,3,0.15,2172.6,540.63
18778,20250503,661,16,2,2,0.15,2538.1,452.43
18779,20230820,641,15,1,3,0.1,3056.4,633.6
18780,20230416,333,11,1,5,0.15,4615.5,904.35
18781,20240324,622,8,3,1,0.1,220.5,49.77
18782,20220531,162,7,2,2,0.15,1268.2,282.1
18783,20240515,60,15,3,4,0.0,4528.0,1328.57
18784,20231207,450,15,3,2,0.05,2150.8,460.39
18785,20250725,787,12,1,2,0.1,1726.2,442.48
18786,20221029,217,18,2,1,0.05,415.15,109.62
18787,20240817,971,28,3,5,0.1,3987.0,1163.3
18788,20250910,61,6,2,5,0.1,2538.0,460.51
18789,20250117,67,3,3,5,0.0,4550.0,459.81
18790,20230122,979,28,2,1,0.1,797.4,84.14
18791,20221019,363,22,2,3,0.0,1692.0,467.95
18792,20230302,189,29,2,2,0.1,1533.6,285.97
18793,20250919,993,20,1,2,0.0,1878.0,548.74
18794,20240712,631,13,2,1,0.05,1112.45,318.4
18795,20220329,690,23,2,1,0.0,1107.0,176.36
18796,20240820,562,16,3,4,0.05,5673.4,1249.26
18797,20240715,597,9,3,5,0.05,2090.0,579.41
18798,20241221,144,8,1,5,0.15,1041.25,135.73
18799,20251122,141,21,2,1,0.05,531.05,55.1
18800,20231003,82,4,3,3,0.1,2116.8,496.25
18801,20250523,100,28,3,5,0.0,4430.0,1192.73
18802,20241019,425,26,1,1,0.05,261.25,31.44
18803,20250427,824,11,1,2,0.05,2063.4,548.38
18804,20250109,452,2,1,5,0.0,1765.0,235.9
18805,20250110,543,15,1,1,0.15,962.2,116.41
18806,20231027,439,11,2,1,0.05,1031.7,184.7
18807,20220110,863,19,3,1,0.0,1491.0,263.2
18808,20240423,67,25,3,2,0.1,41.4,7.59
18809,20250816,390,3,3,2,0.15,1547.0,289.01
18810,20231101,267,20,2,1,0.05,892.05,198.16
18811,20240208,796,19,2,5,0.0,7455.0,993.69
18812,20250326,309,25,3,2,0.05,43.7,7.01
18813,20250402,244,21,1,2,0.05,1062.1,205.29
18814,20220320,460,18,3,5,0.1,1966.5,547.03
18815,20230718,167,8,3,3,0.05,698.25,127.99
18816,20230307,185,19,3,2,0.1,2683.8,733.54
18817,20250926,690,25,1,5,0.05,109.25,20.64
18818,20241205,623,21,2,3,0.05,1593.15,390.72
18819,20250107,838,13,3,1,0.05,1112.45,161.95
18820,20240713,254,29,2,3,0.1,2300.4,517.09
18821,20251108,35,24,3,5,0.0,4260.0,1211.03
18822,20220612,340,1,3,4,0.0,3700.0,629.07
18823,20220304,988,1,2,1,0.0,925.0,135.62
18824,20250108,739,6,3,2,0.0,1128.0,229.53
18825,20220211,658,4,1,1,0.15,666.4,174.4
18826,20230201,915,17,3,5,0.05,3909.25,1051.37
18827,20230709,325,7,3,3,0.05,2126.1,299.62
18828,20230418,244,16,3,3,0.15,3807.15,433.57
18829,20241118,697,11,1,1,0.1,977.4,282.82
18830,20220614,695,27,2,3,0.0,762.0,120.67
18831,20240617,529,18,2,1,0.05,415.15,98.02
18832,20220909,421,9,2,5,0.0,2200.0,358.93
18833,20220223,173,8,3,5,0.0,1225.0,186.83
18834,20241116,577,6,2,1,0.1,507.6,134.97
18835,20230818,837,13,1,1,0.15,995.35,183.93
18836,20250511,773,26,1,4,0.05,1045.0,257.35
18837,20220823,38,17,2,4,0.1,2962.8,814.01
18838,20240710,46,25,1,5,0.1,103.5,28.4
18839,20220801,881,29,1,3,0.05,2428.2,522.76
18840,20251005,81,2,2,3,0.15,900.15,218.67
18841,20230115,967,1,1,5,0.0,4625.0,765.68
18842,20250513,487,30,1,4,0.1,133.2,28.0
18843,20250120,418,1,2,5,0.0,4625.0,1300.67
18844,20220307,237,20,3,1,0.15,798.15,224.87
18845,20220823,768,10,1,3,0.05,3485.55,686.95
18846,20230907,798,29,2,3,0.15,2172.6,446.8
18847,20240121,880,4,3,2,0.05,1489.6,368.52
18848,20230513,369,24,2,3,0.05,2428.2,470.72
18849,20250731,479,8,3,5,0.05,1163.75,187.13
18850,20230626,281,4,1,4,0.0,3136.0,849.94
18851,20230503,905,15,2,2,0.15,1924.4,508.49
18852,20220409,371,16,3,2,0.1,2687.4,639.1
18853,20240516,438,27,3,4,0.0,1016.0,275.43
18854,20221004,29,3,1,3,0.0,2730.0,374.19
18855,20250721,964,23,3,2,0.0,2214.0,615.33
18856,20251004,994,19,2,3,0.1,4025.7,615.45
18857,20230430,464,4,3,1,0.05,744.8,221.85
18858,20230116,985,16,3,5,0.05,7091.75,855.92
18859,20220330,436,28,1,1,0.1,797.4,117.8
18860,20231210,823,4,3,3,0.0,2352.0,298.87
18861,20230522,550,5,1,1,0.15,475.15,69.0
18862,20220802,808,28,3,5,0.05,4208.5,1079.5
18863,20221215,835,3,3,3,0.0,2730.0,351.62
18864,20230930,504,2,2,5,0.1,1588.5,359.34
18865,20240604,310,11,1,4,0.15,3692.4,1012.24
18866,20221123,281,22,1,5,0.1,2538.0,630.86
18867,20220205,484,29,2,3,0.0,2556.0,555.48
18868,20221004,592,20,1,3,0.05,2676.15,482.07
18869,20250911,719,19,3,4,0.1,5367.6,573.2
18870,20250214,881,4,2,3,0.15,1999.2,271.49
18871,20230322,319,17,1,5,0.15,3497.75,613.3
18872,20230824,257,26,3,1,0.1,247.5,39.51
18873,20231011,289,7,2,3,0.05,2126.1,261.91
18874,20240523,690,17,2,1,0.05,781.85,142.72
18875,20240918,912,14,2,4,0.0,5280.0,676.31
18876,20251220,408,18,3,1,0.15,371.45,54.23
18877,20220823,548,13,3,5,0.05,5562.25,1248.36
18878,20250801,743,21,1,3,0.0,1677.0,223.57
18879,20220520,982,15,2,5,0.0,5660.0,1550.74
18880,20230630,258,13,3,4,0.15,3981.4,399.62
18881,20240718,181,9,1,2,0.1,792.0,121.84
18882,20220219,732,29,2,3,0.1,2300.4,247.39
18883,20250309,515,28,2,3,0.0,2658.0,709.9
18884,20231118,629,8,1,5,0.1,1102.5,199.77
18885,20230901,67,17,3,4,0.05,3127.4,879.34
18886,20250909,103,30,2,5,0.0,185.0,27.51
18887,20250122,532,14,2,1,0.05,1254.0,254.44
18888,20240911,910,20,3,4,0.05,3568.2,765.24
18889,20251004,804,13,1,4,0.1,4215.6,1030.32
18890,20250926,780,10,1,5,0.05,5809.25,998.31
18891,20240302,291,3,3,2,0.0,1820.0,418.63
18892,20240615,799,20,2,5,0.0,4695.0,712.12
18893,20230928,352,9,3,5,0.05,2090.0,217.3
18894,20240911,155,4,2,5,0.15,3332.0,429.14
18895,20241020,551,20,2,5,0.05,4460.25,573.78
18896,20230717,199,24,1,3,0.0,2556.0,735.82
18897,20251022,727,20,3,5,0.05,4460.25,640.53
18898,20230214,162,2,2,2,0.1,635.4,137.45
18899,20221113,848,12,3,2,0.0,1918.0,460.85
18900,20251017,569,29,3,2,0.05,1618.8,471.5
18901,20230823,743,10,1,2,0.0,2446.0,427.54
18902,20250430,26,14,1,2,0.05,2508.0,515.97
18903,20250329,884,6,2,3,0.05,1607.4,475.66
18904,20240319,503,4,2,5,0.0,3920.0,513.03
18905,20220228,881,26,2,5,0.15,1168.75,309.77
18906,20221020,316,30,3,3,0.05,105.45,23.15
18907,20251208,394,10,3,1,0.0,1223.0,134.29
18908,20231009,846,28,2,1,0.15,753.1,109.79
18909,20240324,404,2,3,3,0.1,953.1,189.65
18910,20240420,613,7,1,1,0.05,708.7,143.02
18911,20240317,403,5,1,1,0.05,531.05,113.35
18912,20240823,67,7,1,3,0.15,1902.3,228.11
18913,20250503,948,17,2,2,0.1,1481.4,240.33
18914,20240312,517,7,2,2,0.0,1492.0,280.03
18915,20240220,8,15,3,2,0.1,2037.6,340.92
18916,20240224,899,12,3,5,0.15,4075.75,590.0
18917,20250403,526,26,1,4,0.1,990.0,177.83
18918,20241219,108,16,2,5,0.0,7465.0,2022.78
18919,20241007,576,18,1,1,0.0,437.0,100.62
18920,20251210,741,15,2,2,0.05,2150.8,244.72
18921,20231008,788,3,1,2,0.05,1729.0,266.13
18922,20241120,284,30,2,3,0.05,105.45,23.56
18923,20240726,289,27,1,4,0.1,914.4,151.71
18924,20230731,923,22,1,2,0.15,958.8,213.31
18925,20230608,764,10,2,3,0.15,3118.65,819.9
18926,20240913,950,2,2,1,0.05,335.35,64.54
18927,20240821,652,20,2,4,0.0,3756.0,1089.46
18928,20230713,691,26,1,4,0.1,990.0,290.38
18929,20250516,457,25,1,4,0.0,92.0,25.33
18930,20241124,197,2,2,3,0.0,1059.0,172.96
18931,20220724,929,27,2,5,0.1,1143.0,137.48
18932,20230329,319,16,3,3,0.0,4479.0,757.18
18933,20221008,380,5,3,3,0.1,1509.3,380.42
18934,20221212,590,20,1,5,0.15,3990.75,1056.78
18935,20251203,897,9,3,4,0.05,1672.0,478.06
18936,20251110,961,17,2,3,0.05,2345.55,389.28
18937,20220222,8,4,1,1,0.1,705.6,167.81
18938,20250419,1,22,3,4,0.15,1917.6,367.2
18939,20220108,187,29,1,5,0.15,3621.0,743.76
18940,20250528,465,21,1,4,0.15,1900.6,245.67
18941,20231001,182,2,1,3,0.1,953.1,221.14
18942,20240405,875,13,2,2,0.1,2107.8,598.9
18943,20220616,490,2,1,2,0.1,635.4,126.24
18944,20230415,291,9,1,3,0.05,1254.0,148.03
18945,20251209,167,6,2,4,0.05,2143.2,567.36
18946,20220401,141,28,2,3,0.05,2525.1,497.2
18947,20250926,781,6,3,4,0.15,1917.6,314.87
18948,20250708,453,18,2,1,0.1,393.3,54.6
18949,20250627,914,12,2,5,0.05,4555.25,890.39
18950,20240221,608,13,3,1,0.0,1171.0,130.2
18951,20251215,721,4,1,5,0.1,3528.0,838.35
18952,20230615,48,8,2,1,0.15,208.25,59.26
18953,20250110,947,27,3,3,0.1,685.8,167.84
18954,20230701,193,6,1,3,0.0,1692.0,454.27
18955,20220905,91,17,1,2,0.1,1481.4,192.28
18956,20240623,525,11,1,1,0.05,1031.7,150.79
18957,20220930,698,16,2,4,0.15,5076.2,923.15
18958,20250619,946,11,3,1,0.0,1086.0,189.06
18959,20230702,874,26,2,5,0.0,1375.0,274.16
18960,20250412,380,30,2,4,0.15,125.8,27.35
18961,20220608,297,17,2,4,0.15,2798.2,554.5
18962,20230728,139,25,1,1,0.0,23.0,2.53
18963,20230308,825,27,1,2,0.15,431.8,52.85
18964,20230708,166,16,1,5,0.15,6345.25,863.98
18965,20240827,249,26,1,1,0.0,275.0,58.72
18966,20221201,468,12,1,3,0.0,2877.0,653.53
18967,20241125,751,7,3,4,0.0,2984.0,441.3
18968,20231126,344,12,2,4,0.05,3644.2,652.31
18969,20230714,550,18,3,5,0.1,1966.5,549.21
18970,20231124,452,2,2,1,0.1,317.7,56.54
18971,20240201,349,14,3,4,0.05,5016.0,1489.61
18972,20230421,628,17,2,1,0.15,699.55,163.28
18973,20230111,35,14,2,5,0.0,6600.0,1269.41
18974,20230124,226,15,3,3,0.15,2886.6,341.94
18975,20220812,844,11,2,4,0.05,4126.8,1231.66
18976,20230111,968,11,1,1,0.1,977.4,226.2
18977,20250209,377,9,1,3,0.15,1122.0,140.85
18978,20230710,289,25,3,5,0.1,103.5,16.09
18979,20250603,927,10,1,2,0.1,2201.4,305.12
18980,20250420,90,24,2,1,0.05,809.4,115.88
18981,20241011,30,19,1,1,0.15,1267.35,358.66
18982,20241026,178,5,2,1,0.0,559.0,123.29
18983,20240509,998,29,1,5,0.05,4047.0,865.65
18984,20251231,75,23,3,1,0.0,1107.0,213.85
18985,20241226,313,8,3,4,0.15,833.0,170.52
18986,20221121,606,15,2,5,0.15,4811.0,916.43
18987,20231228,975,6,2,3,0.05,1607.4,284.77
18988,20221125,79,29,2,3,0.15,2172.6,409.84
18989,20230609,283,2,3,1,0.1,317.7,74.11
18990,20251127,290,19,1,2,0.0,2982.0,500.38
18991,20250528,568,27,2,2,0.05,482.6,90.04
18992,20231117,669,11,2,4,0.05,4126.8,492.74
18993,20220905,195,28,1,4,0.1,3189.6,437.13
18994,20230702,187,1,3,1,0.1,832.5,140.05
18995,20240519,42,8,1,4,0.1,882.0,145.68
18996,20221205,789,30,1,4,0.15,125.8,21.02
18997,20231014,926,24,3,3,0.15,2172.6,596.18
18998,20220411,284,12,1,5,0.1,4315.5,683.37
18999,20230909,926,30,2,5,0.1,166.5,47.01
19000,20250412,337,24,1,2,0.1,1533.6,286.21
19001,20250103,470,18,2,4,0.05,1660.6,417.37
19002,20240417,741,13,2,2,0.1,2107.8,366.69
19003,20250518,369,27,2,3,0.1,685.8,199.15
19004,20220420,754,6,1,3,0.15,1438.2,271.32
19005,20220826,274,4,2,5,0.05,3724.0,1062.85
19006,20230212,491,2,2,5,0.0,1765.0,468.57
19007,20230219,574,9,3,5,0.0,2200.0,417.72
19008,20230714,518,17,1,1,0.15,699.55,144.98
19009,20250912,867,28,3,1,0.0,886.0,233.44
19010,20221023,245,2,3,3,0.05,1006.05,251.64
19011,20240919,95,5,3,5,0.15,2375.75,622.52
19012,20250220,603,28,1,2,0.0,1772.0,210.18
19013,20231204,136,26,2,5,0.0,1375.0,217.37
19014,20221028,328,20,3,4,0.0,3756.0,660.54
19015,20231013,78,30,2,3,0.0,111.0,16.07
19016,20241228,359,22,3,3,0.0,1692.0,370.73
19017,20230913,70,15,3,1,0.05,1075.4,289.42
19018,20240829,695,25,2,2,0.15,39.1,7.17
19019,20220528,965,4,3,1,0.15,666.4,79.32
19020,20250824,471,4,3,5,0.1,3528.0,725.49
19021,20250813,211,19,1,2,0.1,2683.8,743.95
19022,20251109,652,29,1,3,0.0,2556.0,539.7
19023,20220627,77,3,2,4,0.1,3276.0,924.95
19024,20221111,899,19,2,2,0.15,2534.7,273.09
19025,20220117,124,19,1,3,0.0,4473.0,774.86
19026,20250629,844,4,3,4,0.1,2822.4,789.67
19027,20230118,45,14,2,1,0.05,1254.0,211.43
19028,20230124,73,21,3,3,0.0,1677.0,412.42
19029,20240312,563,16,3,3,0.0,4479.0,1230.77
19030,20220322,423,28,3,4,0.05,3366.8,530.32
19031,20221009,539,13,1,5,0.05,5562.25,1562.08
19032,20230710,190,6,1,3,0.1,1522.8,424.75
19033,20250625,815,3,1,3,0.1,2457.0,709.53
19034,20230114,658,17,1,2,0.05,1563.7,361.35
19035,20240208,899,20,2,5,0.15,3990.75,716.78
19036,20251205,154,30,1,5,0.05,175.75,45.29
19037,20220406,196,9,1,1,0.1,396.0,54.22
19038,20250323,30,21,2,1,0.05,531.05,120.9
19039,20251214,284,2,3,1,0.15,300.05,57.79
19040,20230117,879,21,3,1,0.15,475.15,95.34
19041,20230817,913,23,3,2,0.0,2214.0,594.72
19042,20240709,301,16,3,4,0.1,5374.8,752.37
19043,20240527,49,20,2,1,0.15,798.15,102.31
19044,20250217,506,21,3,1,0.05,531.05,108.16
19045,20250508,340,20,2,5,0.05,4460.25,1150.74
19046,20250403,214,6,1,2,0.15,958.8,223.9
19047,20250315,901,15,3,2,0.15,1924.4,536.89
19048,20251230,539,23,1,3,0.05,3154.95,492.81
19049,20240520,703,12,2,5,0.05,4555.25,1303.03
19050,20220312,857,3,3,3,0.15,2320.5,372.78
19051,20221005,266,24,2,5,0.05,4047.0,1162.26
19052,20230123,665,7,1,2,0.15,1268.2,173.13
19053,20220212,254,19,3,4,0.05,5665.8,982.48
19054,20220313,414,15,1,4,0.05,4301.6,1148.29
19055,20230111,519,15,1,3,0.15,2886.6,608.22
19056,20240618,125,19,2,4,0.15,5069.4,1232.16
19057,20251030,382,11,2,2,0.0,2172.0,489.07
19058,20230807,333,10,2,2,0.15,2079.1,265.28
19059,20240710,318,6,3,2,0.05,1071.6,272.84
19060,20230827,147,15,3,1,0.05,1075.4,166.9
19061,20240325,576,21,3,4,0.05,2124.2,612.41
19062,20231127,102,6,1,2,0.0,1128.0,329.66
19063,20240926,799,15,3,5,0.15,4811.0,674.92
19064,20230618,711,16,1,1,0.05,1418.35,143.46
19065,20250409,441,8,3,1,0.0,245.0,68.5
19066,20220623,216,28,3,4,0.0,3544.0,541.97
19067,20240512,137,8,2,1,0.15,208.25,31.97
19068,20231227,398,19,3,5,0.15,6336.75,879.78
19069,20230308,193,21,1,5,0.15,2375.75,616.02
19070,20250213,193,25,2,1,0.0,23.0,6.31
19071,20220509,85,4,3,3,0.1,2116.8,566.3
19072,20221023,113,25,1,3,0.1,62.1,13.4
19073,20240625,274,29,2,3,0.1,2300.4,552.54
19074,20240919,338,12,1,4,0.0,3836.0,448.62
19075,20251011,566,12,1,1,0.15,815.15,218.06
19076,20250914,307,20,2,5,0.05,4460.25,932.77
19077,20230609,857,18,3,4,0.15,1485.8,425.58
19078,20250801,852,6,3,1,0.05,535.8,68.57
19079,20240222,737,15,1,5,0.0,5660.0,1284.57
19080,20241204,122,2,3,2,0.15,600.1,71.02
19081,20240721,339,20,2,4,0.1,3380.4,947.83
19082,20230102,883,29,2,4,0.0,3408.0,930.73
19083,20240206,245,26,3,4,0.1,990.0,108.29
19084,20220614,552,6,1,5,0.0,2820.0,704.28
19085,20220517,65,27,1,5,0.1,1143.0,177.22
19086,20251216,182,23,3,5,0.15,4704.75,861.86
19087,20250929,14,2,2,1,0.1,317.7,66.41
19088,20251102,621,9,3,1,0.1,396.0,88.07
19089,20250907,126,25,3,2,0.05,43.7,5.42
19090,20251119,166,2,2,3,0.15,900.15,204.04
19091,20221218,835,2,1,4,0.05,1341.4,240.51
19092,20220103,853,9,3,2,0.05,836.0,91.82
19093,20220827,357,5,1,3,0.05,1593.15,410.45
19094,20250603,1000,2,3,4,0.0,1412.0,374.35
19095,20240114,809,17,2,2,0.15,1399.1,412.82
19096,20241002,335,29,1,4,0.1,3067.2,636.65
19097,20250521,370,28,1,1,0.0,886.0,110.57
19098,20250410,514,8,1,1,0.0,245.0,65.55
19099,20240518,536,25,2,3,0.05,65.55,9.47
19100,20230324,60,26,2,5,0.05,1306.25,142.19
19101,20230213,910,2,2,4,0.1,1270.8,277.47
19102,20231017,126,15,2,5,0.05,5377.0,1157.02
19103,20220201,363,3,1,3,0.05,2593.5,298.84
19104,20240703,346,22,1,4,0.1,2030.4,544.54
19105,20251125,947,20,2,1,0.0,939.0,164.79
19106,20220331,306,15,1,2,0.15,1924.4,522.17
19107,20230625,843,1,2,2,0.0,1850.0,465.86
19108,20240924,747,29,3,4,0.1,3067.2,790.68
19109,20220622,334,24,1,1,0.1,766.8,117.02
19110,20251109,994,22,3,5,0.05,2679.0,695.98
19111,20220704,859,17,2,2,0.05,1563.7,403.71
19112,20221106,163,20,3,1,0.05,892.05,226.13
19113,20250805,879,28,2,1,0.05,841.7,218.21
19114,20240818,808,18,1,4,0.05,1660.6,327.23
19115,20240818,237,1,2,4,0.1,3330.0,575.4
19116,20250309,451,8,1,1,0.15,208.25,51.23
19117,20220315,102,17,3,3,0.05,2345.55,703.27
19118,20240419,3,14,3,5,0.15,5610.0,1511.5
19119,20250316,874,8,3,1,0.05,232.75,36.9
19120,20240830,572,17,2,2,0.15,1399.1,373.06
19121,20250628,550,30,3,4,0.15,125.8,33.24
19122,20231229,88,7,1,4,0.1,2685.6,380.85
19123,20220612,651,11,1,1,0.0,1086.0,271.99
19124,20230605,645,30,2,4,0.05,140.6,26.69
19125,20240422,832,30,3,5,0.1,166.5,31.02
19126,20220119,497,8,2,1,0.1,220.5,44.04
19127,20240514,191,30,3,1,0.1,33.3,6.09
19128,20220117,172,6,1,3,0.15,1438.2,354.67
19129,20240223,106,9,1,4,0.15,1496.0,426.1
19130,20220510,111,12,1,2,0.15,1630.3,172.26
19131,20251224,169,27,3,1,0.0,254.0,38.96
19132,20220402,486,21,2,1,0.1,503.1,134.51
19133,20251028,934,7,2,5,0.15,3170.5,786.76
19134,20250427,546,9,3,1,0.0,440.0,58.88
19135,20230505,434,1,1,4,0.0,3700.0,456.28
19136,20230314,290,27,1,1,0.0,254.0,47.57
19137,20240227,816,7,2,1,0.05,708.7,140.02
19138,20230512,158,29,3,1,0.05,809.4,134.08
19139,20250607,324,26,3,4,0.15,935.0,253.62
19140,20230610,785,23,2,3,0.05,3154.95,732.47
19141,20241213,66,14,2,2,0.0,2640.0,581.82
19142,20240104,913,17,1,4,0.0,3292.0,848.95
19143,20240920,767,23,1,5,0.05,5258.25,1520.17
19144,20241013,977,15,3,5,0.15,4811.0,1207.48
19145,20230703,119,19,1,4,0.1,5367.6,1392.9
19146,20240802,876,6,2,2,0.05,1071.6,154.95
19147,20230913,217,4,2,5,0.0,3920.0,751.68
19148,20230305,605,27,2,3,0.0,762.0,198.76
19149,20231007,2,14,3,2,0.1,2376.0,632.47
19150,20250426,198,1,2,4,0.15,3145.0,769.81
19151,20231120,279,2,3,3,0.05,1006.05,167.21
19152,20241010,777,26,2,3,0.15,701.25,191.41
19153,20240108,566,19,1,4,0.1,5367.6,667.01
19154,20231025,623,29,3,5,0.0,4260.0,981.7
19155,20230228,114,12,3,4,0.0,3836.0,1053.66
19156,20241028,223,25,3,5,0.1,103.5,19.98
19157,20250216,760,9,3,1,0.15,374.0,72.67
19158,20230515,686,28,2,1,0.15,753.1,209.14
19159,20230111,401,24,2,4,0.15,2896.8,477.91
19160,20231024,688,21,1,2,0.15,950.3,107.11
19161,20251024,38,27,2,1,0.0,254.0,26.22
19162,20220326,504,11,1,5,0.0,5430.0,818.41
19163,20240529,67,16,3,3,0.0,4479.0,1111.76
19164,20230513,423,26,1,4,0.05,1045.0,227.43
19165,20231001,19,26,1,2,0.1,495.0,147.26
19166,20220208,56,14,2,1,0.0,1320.0,345.34
19167,20240824,866,1,2,4,0.15,3145.0,617.38
19168,20221209,711,25,1,1,0.15,19.55,2.55
19169,20240220,648,15,2,4,0.0,4528.0,995.21
19170,20230823,772,18,3,1,0.0,437.0,120.85
19171,20251012,102,24,2,3,0.1,2300.4,576.75
19172,20240806,350,13,2,5,0.05,5562.25,863.75
19173,20220323,272,24,2,5,0.1,3834.0,603.36
19174,20241026,882,6,2,1,0.0,564.0,108.15
19175,20221219,262,14,1,4,0.0,5280.0,1339.14
19176,20220207,503,20,1,4,0.1,3380.4,841.79
19177,20220514,440,28,1,5,0.1,3987.0,986.93
